HEADER,SUB,ITEM,UNIT,DESCRIPTION,IMPORT RATE,EKSPORT RATE,TRQ,SST,EXCISE,CESS 1,CESS 2,CESS 3,IMPPRO,EKSPRO
2306,50,0,kg,- Of coconut or copra,0.00%,0.00%,,5.00%,,,,,,
2306,60,,,- Of palm nuts or kernels :,,,,,,,,,,
2306,60,1000,tonne,- - Ground or in the form of pellets,0.00%,0.00%,,0.00%,,,,,,
2306,60,9000,tonne,- - Other,0.00%,0.00%,,0.00%,,,,,,
2306,90,,,- Other :,,,,,,,,,,
2306,90,1000,kg,- - Of maize (corn) germ,0.00%,0.00%,,0.00%,,,,,,
2306,90,9000,kg,- - Other,0.00%,0.00%,,0.00%,,,,,,
2307,0,0,kg,Wine lees; argol.,0.00%,0.00%,,5.00%,,,,,,
2308,0,0,kg,"Vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included.",0.00%,0.00%,,5.00%,,,,,,
2309,10,,,"- Dog or cat food, put up for retail sale :",,,,,,,,,,
2309,10,1000,kg,- - Containing meat,0.00%,0.00%,,0.00%,,,,,,
2309,10,9000,kg,- - Other,0.00%,0.00%,,0.00%,,,,,,
2309,90,,,- Other :,,,,,,,,,,
2309,90,1100,kg,- - - Of a kind suitable for poultry,0.00%,0.00%,,0.00%,,,,,,
2309,90,1200,kg,- - - Of a kind suitable for swine,0.00%,0.00%,,0.00%,,,,,,
2309,90,1300,kg,- - - Of a kind suitable for prawns,0.00%,0.00%,,0.00%,,,,,,
2309,90,1400,kg,- - - Of a kind suitable for primates,0.00%,0.00%,,5.00%,,,,,,
2309,90,1900,kg,- - - Other,0.00%,0.00%,,0.00%,,,,,,
2309,90,2000,kg,"- - Premixes, feed supplements or feed additives",0.00%,0.00%,,5.00%,,,,,,
2309,90,9000,kg,- - Other,0.00%,0.00%,,5.00%,,,,,,
2401,10,,,"- Tobacco, not stemmed/stripped :",,,,,,,,,,
2401,10,1000,kg,"- - Virginia type, flue-cured","""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,10,2000,kg,"- - Virginia type, other than flue-cured","""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,10,4000,kg,- - Burley type,"""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,10,5000,kg,"- - Other, flue-cured","""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,10,9000,kg,- - Other,"""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,20,,,"- Tobacco, partly or wholly stemmed/stripped :",,,,,,,,,,
2401,20,1000,kg,"- - Virginia type, flue-cured","""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,20,2000,kg,"- - Virginia type, other than flue-cured","""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,20,3000,kg,- - Oriental type,"""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,20,4000,kg,- - Burley type,"""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,20,5000,kg,"- - Other, flue-cured","""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,20,9000,kg,- - Other,"""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,30,,,- Tobacco refuse :,,,,,,,,,,
2401,30,1000,kg,- - Tobacco stems,"""5% and RM40.00""",0.00%,,5.00%,,,,,,
2401,30,9000,kg,- - Other,"""5% and RM40.00""",0.00%,,5.00%,,,,,,
2402,10,0,kg,"- Cigars, cheroots and cigarillos, containing tobacco",RM200.00,0.00%,,10.00%,RM440.00,,,,,
2402,20,,,- Cigarettes containing tobacco :,,,,,,,,,,
2402,20,1000,kg,- - Beedies,"""5% and RM14.50""",0.00%,,10.00%,RM7.50 and 5%,,,,,
2402,20,2000,kg,- - Clove cigarettes,RM0.20 per stk,0.00%,,10.00%,RM0.42 per stick,,,,,
2402,20,9000,kg,- - Other,RM0.20 per stk,0.00%,,10.00%,RM0.42 per stick,,,,,
2402,90,,,- Other :,,,,,,,,,,
2402,90,1000,kg,"- - Cigars, cheroots and cigarillos of tobacco substitutes",RM200.00,0.00%,,10.00%,RM440.00,,,,,
2402,90,2000,kg,- - Cigarettes of tobacco substitutes,RM0.20 per stk,0.00%,,10.00%,RM0.42 per stick,,,,,
2403,11,,,- - Water pipe tobacco specified in Subheading Note 1 to this Chapter :,,,,,,,,,,
2403,11,1000,kg,- - - Packed for retail sale,"""5% and RM40.00""",0.00%,,10.00%,RM27.00 and 5%,,,,,
2403,11,9000,kg,- - - Other,"""5% and RM40.00""",0.00%,,10.00%,RM15.00 and 5%,,,,,
2403,19,,,- - Other :,,,,,,,,,,
2403,19,1100,kg,- - - - Ang Hoon,"""5% and RM40.00""",0.00%,,10.00%,RM27.00 and 5%,,,,,
2403,19,1900,kg,- - - - Other,"""5% and RM40.00""",0.00%,,10.00%,RM27.00 and 5%,,,,,
2403,19,2000,kg,- - - Other manufactured tobacco for the manufacture of cigarettes,"""5% and RM40.00""",0.00%,,10.00%,RM15.00 and 5%,,,,,
2403,19,9100,kg,- - - - Ang Hoon,"""5% and RM40.00""",0.00%,,10.00%,RM15.00 and 5%,,,,,
2403,19,9900,kg,- - - - Other,"""5% and RM40.00""",0.00%,,10.00%,RM15.00 and 5%,,,,,
2403,91,,,"""- - """"Homogenised"""" or """"reconstituted"""" tobacco : """,,,,,,,,,,
2403,91,1000,kg,- - - Packed for retail sale,"""5% and RM40.00""",0.00%,,10.00%,RM27.00 and 5%,,,,,
2403,91,9000,kg,- - - Other,"""5% and RM50.00""",0.00%,,10.00%,NA,,,,,
2403,99,,,- - Other :,,,,,,,,,,
2403,99,1000,kg,- - - Tobacco extracts and essences,"""5% and RM50.00""",0.00%,,10.00%,NA,,,,,
2403,99,3000,kg,- - - Manufactured tobacco substitutes,"""5% and RM50.00""",0.00%,,10.00%,NA,,,,,
2403,99,4000,kg,"- - - Snuff, whether or not dry","""5% and RM40.00""",0.00%,,10.00%,RM27.00 and 5%,,,,,
2403,99,5000,kg,- - - Chewing and sucking tobacco,5% and RM50.00,0.00%,,10.00%,RM27.00 and 5%,,,,,
2403,99,9000,kg,- - - Other,"""5% and RM70.00""",0.00%,,10.00%,NA,,,,,
2404,11,0,kg,- - Containing tobacco or reconstituted tobacco,"""5% and RM50.00""",0.00%,,10.00%,RM798.00 per kg of tobacco content,,,,,
2404,12,,,"- - Other, containing nicotine :",,,,,,,,,,
2404,12,1000,kg,- - - E-cigarette liquid or gel,0.00%,0.00%,,10.00%,RM0.40 per millilitre,,,,,
2404,12,9000,kg,- - - Other,0.00%,0.00%,,10.00%,RM0.40 per millilitre,,,,,
2404,19,,,- - Other :,,,,,,,,,,
2404,19,1000,kg,- - - Containing tobacco substitutes,"""5% and RM50.00""",0.00%,,10.00%,NA,,,,,
2404,19,2000,kg,- - - Containing nicotine substitutes,0.00%,0.00%,,10.00%,RM0.40 per millilitre,,,,,
2404,91,,,- - For oral application :,,,,,,,,,,
2404,91,1000,kg,- - - Nicotine chewing gum,15.00%,0.00%,,5.00%,NA,,,,,
2404,91,9000,kg,- - - Other,15.00%,0.00%,,5.00%,NA,,,,,
2404,92,,,- - For transdermal application :,,,,,,,,,,
2404,92,1000,kg,- - - Nicotine patch,0.00%,0.00%,,10.00%,NA,,,,,
2404,92,9000,kg,- - - Other,0.00%,0.00%,,10.00%,NA,,,,,
2404,99,0,kg,- - Other,0.00%,0.00%,,10.00%,NA,,,,,
2501,0,1000,kg,- Table salt,0.00%,0.00%,,5.00%,,,,,,
2501,0,2000,kg,- Unprocessed rock salt,0.00%,0.00%,,5.00%,,,,,,
2501,0,5000,kg,- Sea water,0.00%,0.00%,,5.00%,,,,,,
2501,0,9100,kg,"- - With sodium chloride content more than 60 % but less than 97 %, calculated on a dry basis, fortified with iodine",0.00%,0.00%,,0.00%,,,,,,
2501,0,9300,kg,"- - With sodium chloride content 97 % or more, calculated on a dry basis",0.00%,0.00%,,0.00%,,,,,,
2501,0,9900,kg,- - Other,0.00%,0.00%,,5.00%,,,,,,
2502,0,0,kg,Unroasted iron pyrites.,0.00%,0.00%,,5.00%,,,,,,
2503,0,0,kg,"Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur.",0.00%,0.00%,,5.00%,,,,,,
2504,10,0,kg,- In powder or in flakes,0.00%,0.00%,,5.00%,,,,,,
2504,90,0,kg,- Other,0.00%,0.00%,,5.00%,,,,,,
2505,10,0,kg,- Silica sands and quartz sands,0.00%,0.00%,,0.00%,,,,,,
2505,90,0,kg,- Other,0.00%,0.00%,,0.00%,,,,,,
2506,10,0,kg,- Quartz,0.00%,0.00%,,5.00%,,,,,,
2506,20,0,kg,- Quartzite,0.00%,0.00%,,5.00%,,,,,,
2507,0,0,kg,"Kaolin and other kaolinic clays, whether or not calcined.",0.00%,0.00%,,5.00%,,,,,,
2508,10,0,kg,- Bentonite,0.00%,0.00%,,5.00%,,,,,,
2508,30,0,kg,- Fire-clay,0.00%,0.00%,,5.00%,,,,,,
2508,40,,,- Other clays :,,,,,,,,,,
2508,40,1000,kg,- - Fuller's earth,30.00%,0.00%,,5.00%,,,,,,
2508,40,9000,kg,- - Other,0.00%,0.00%,,5.00%,,,,,,
2508,50,0,kg,"- Andalusite, kyanite and sillimanite",0.00%,0.00%,,5.00%,,,,,,
2508,60,0,kg,- Mullite,0.00%,0.00%,,5.00%,,,,,,
2508,70,0,kg,- Chamotte or dinas earths,0.00%,0.00%,,5.00%,,,,,,
2509,0,0,kg,Chalk.,0.00%,0.00%,,5.00%,,,,,,
2510,10,,,- Unground :,,,,,,,,,,
2510,10,1000,kg,- - Apatite,0.00%,0.00%,,5.00%,,,,,,
2510,10,9000,kg,- - Other,0.00%,0.00%,,5.00%,,,,,,
2510,20,,,- Ground :,,,,,,,,,,
2510,20,1000,kg,- - Apatite,0.00%,0.00%,,5.00%,,,,,,
2510,20,9000,kg,- - Other,0.00%,0.00%,,5.00%,,,,,,
2511,10,0,kg,- Natural barium sulphate (barytes),0.00%,0.00%,,5.00%,,,,,,
2511,20,0,kg,- Natural barium carbonate (witherite),0.00%,0.00%,,5.00%,,,,,,
2512,0,0,kg,"Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.",0.00%,0.00%,,5.00%,,,,,,
2513,10,0,kg,- Pumice stone,0.00%,0.00%,,5.00%,,,,,,
2513,20,0,kg,"- Emery, natural corundum, natural garnet and other natural abrasives",0.00%,0.00%,,5.00%,,,,,,
2514,0,0,kg,"Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.",0.00%,0.00%,,5.00%,,,,,,
2515,11,0,kg,- - Crude or roughly trimmed,0.00%,0.00%,,5.00%,,,,,,
2515,12,,,"- - Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape :",,,,,,,,,,
2515,12,1000,kg,- - - Blocks,15.00%,0.00%,,5.00%,,,,,,
2515,12,2000,kg,- - - Slabs,15.00%,0.00%,,0.00%,,,,,,
2515,20,0,kg,- Ecaussine and other calcareous monumental or building stone; alabaster,15.00%,0.00%,,0.00%,,,,,,
2516,11,0,kg,- - Crude or roughly trimmed,0.00%,0.00%,,5.00%,,,,,,
2516,12,,,"- - Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape :",,,,,,,,,,
2516,12,1000,kg,- - - Blocks,5.00%,0.00%,,5.00%,,,,,,
2516,12,2000,kg,- - - Slabs,5.00%,0.00%,,5.00%,,,,,,
2516,20,,,- Sandstone :,,,,,,,,,,
2516,20,1000,kg,- - Crude or roughly trimmed,0.00%,0.00%,,5.00%,,,,,,
2516,20,2000,kg,"- - Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",5.00%,0.00%,,5.00%,,,,,,
2516,90,0,kg,- Other monumental or building stone,5.00%,0.00%,,5.00%,,,,,,
2517,10,0,kg,"- Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated",0.00%,0.00%,,0.00%,,,,,,
2517,20,0,kg,"- Macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in subheading 2517.10",0.00%,0.00%,,0.00%,,,,,,
2517,30,0,kg,- Tarred macadam,0.00%,0.00%,,0.00%,,,,,,
2517,41,0,kg,- - Of marble,0.00%,0.00%,,0.00%,,,,,,
2517,49,0,kg,- - Other,0.00%,0.00%,,0.00%,,,,,,
2518,10,0,kg,"- Dolomite, not calcined or sintered",5.00%,0.00%,,5.00%,,,,,,
2518,20,0,kg,- Calcined or sintered dolomite,5.00%,0.00%,,5.00%,,,,,,
2519,10,0,kg,- Natural magnesium carbonate (magnesite),0.00%,0.00%,,5.00%,,,,,,
2519,90,,,- Other :,,,,,,,,,,
2519,90,1000,kg,- - Fused magnesia; dead-burned (sintered) magnesia,0.00%,0.00%,,5.00%,,,,,,
2519,90,9000,kg,- - Other,0.00%,0.00%,,5.00%,,,,,,
2520,10,0,kg,- Gypsum; anhydrite,0.00%,0.00%,,5.00%,,,,,,
2520,20,,,- Plasters :,,,,,,,,,,
2520,20,1000,kg,- - Of a kind suitable for use in dentistry,0.00%,0.00%,,0.00%,,,,,,
2520,20,9000,kg,- - Other,20.00%,0.00%,,5.00%,,,,,,
2521,0,0,kg,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement.",5.00%,0.00%,,0.00%,,,,,,
2522,10,0,kg,- Quicklime,10.00%,0.00%,,5.00%,,,,,,
2522,20,0,kg,- Slaked lime,10.00%,0.00%,,5.00%,,,,,,
2522,30,0,kg,- Hydraulic lime,10.00%,0.00%,,5.00%,,,,,,
2523,10,,,- Cement clinkers :,,,,,,,,,,
2523,10,1000,tonne,- - Of a kind used in the manufacture of white cement,0.00%,0.00%,,0.00%,,,,,,
2523,10,9000,tonne,- - Other,0.00%,0.00%,,0.00%,,,,,,
2523,21,0,tonne,"- - White cement, whether or not artificially coloured",25.00%,0.00%,,0.00%,,,,,,
2523,29,,,- - Other :,,,,,,,,,,
2523,29,1000,tonne,- - - Coloured cement,5.00%,0.00%,,0.00%,,,,,,
2523,29,9000,tonne,- - - Other,50.00%,0.00%,,0.00%,,,,,,
2523,30,0,tonne,- Aluminous cement,0.00%,0.00%,,0.00%,,,,,,
2523,90,0,tonne,- Other hydraulic cements,25.00%,0.00%,,0.00%,,,,,,
2524,10,0,kg,- Crocidolite,0.00%,0.00%,,5.00%,,,,,,
2524,90,0,kg,- Other,0.00%,0.00%,,5.00%,,,,,,
2525,10,0,kg,- Crude mica and mica rifted into sheets or splittings,0.00%,0.00%,,5.00%,,,,,,
2525,20,0,kg,- Mica powder,0.00%,0.00%,,5.00%,,,,,,
2525,30,0,kg,- Mica waste,0.00%,0.00%,,5.00%,,,,,,
2526,10,0,kg,"- Not crushed, not powdered",0.00%,0.00%,,5.00%,,,,,,
2526,20,,,- Crushed or powdered :,,,,,,,,,,
2526,20,1000,kg,- - Talc powder,0.00%,0.00%,,5.00%,,,,,,
2526,20,9000,kg,- - Other,0.00%,0.00%,,5.00%,,,,,,
2528,0,0,kg,"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural brine; natural boric acid containing not more than 85 % of H3BO3 calculated on the dry weight.",0.00%,0.00%,,5.00%,,,,,,
2529,10,,,- Feldspar :,,,,,,,,,,
2529,10,1000,kg,- - Potash feldspar; soda feldspar,0.00%,0.00%,,5.00%,,,,,,
2529,10,9000,kg,- - Other,0.00%,0.00%,,5.00%,,,,,,
2529,21,0,kg,- - Containing by weight 97 % or less of calcium fluoride,0.00%,0.00%,,5.00%,,,,,,
2529,22,0,kg,- - Containing by weight more than 97 % of calcium fluoride,0.00%,0.00%,,5.00%,,,,,,
2529,30,0,kg,- Leucite; nepheline and nepheline syenite,0.00%,0.00%,,5.00%,,,,,,
2530,10,0,kg,"- Vermiculite, perlite and chlorites, unexpanded",0.00%,0.00%,,5.00%,,,,,,
2530,20,,,"- Kieserite, epsomite (natural magnesium sulphate) :",,,,,,,,,,
2530,20,1000,kg,- - Kieserite,0.00%,0.00%,,5.00%,,,,,,
2530,20,2000,kg,- - Epsomite (natural magnesium sulphates),0.00%,0.00%,,5.00%,,,,,,
2530,90,,,- Other :,,,,,,,,,,
2530,90,1000,kg,"""- - Micronized zircon sand (zirconium silicate) of a kind used as an opacifier """,0.00%,0.00%,,5.00%,,,,,,
2530,90,9000,kg,- - Other,0.00%,0.00%,,5.00%,,,,,,
2601,11,,,- - Non-agglomerated :,,,,,,,,,,
2601,11,1000,kg,- - - Haematite and concentrates,0.00%,0.00%,,0.00%,,,,,,
2601,11,9000,kg,- - - Other,0.00%,0.00%,,0.00%,,,,,,
2601,12,,,- - Agglomerated :,,,,,,,,,,
2601,12,1000,kg,- - - Haematite and concentrates,0.00%,0.00%,,0.00%,,,,,,
2601,12,9000,kg,- - - Other,0.00%,0.00%,,0.00%,,,,,,
2601,20,0,kg,- Roasted iron pyrites,0.00%,0.00%,,0.00%,,,,,,
2602,0,0,kg,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight.",0.00%,0.00%,,0.00%,,,,,,
2603,0,0,kg,Copper ores and concentrates.,0.00%,0.00%,,0.00%,,,,,,
2604,0,0,kg,Nickel ores and concentrates.,0.00%,0.00%,,0.00%,,,,,,
2605,0,0,kg,Cobalt ores and concentrates.,0.00%,0.00%,,0.00%,,,,,,
2606,0,0,kg,Aluminium ores and concentrates.,0.00%,0.00%,,0.00%,,,,,,
2607,0,0,kg,Lead ores and concentrates.,0.00%,0.00%,,0.00%,,,,,,
2608,0,0,kg,Zinc ores and concentrates.,0.00%,0.00%,,0.00%,,,,,,
2609,0,0,kg,Tin ores and concentrates.,0.00%,0.00%,,0.00%,,,,,,
2610,0,0,kg,Chromium ores and concentrates.,0.00%,0.00%,,0.00%,,,,,,
2611,0,0,kg,Tungsten ores and concentrates.,0.00%,0.00%,,0.00%,,,,,,
2612,10,0,kg,- Uranium ores and concentrates,0.00%,0.00%,,0.00%,,,,,,
2612,20,0,kg,- Thorium ores and concentrates,0.00%,0.00%,,0.00%,,,,,,
2613,10,0,kg,- Roasted,0.00%,0.00%,,0.00%,,,,,,
2613,90,0,kg,- Other,0.00%,0.00%,,0.00%,,,,,,
2614,0,1000,kg,- Ilmenite ores and concentrates,0.00%,0.00%,,0.00%,,,,,,
2614,0,9000,kg,- Other,0.00%,0.00%,,0.00%,,,,,,
2615,10,0,kg,- Zirconium ores and concentrates,0.00%,0.00%,,0.00%,,,,,,
2615,90,0,kg,- Other,0.00%,0.00%,,0.00%,,,,,,
2616,10,0,kg,- Silver ores and concentrates,0.00%,0.00%,,0.00%,,,,,,
2616,90,0,kg,- Other,0.00%,0.00%,,0.00%,,,,,,
2617,10,0,kg,- Antimony ores and concentrates,0.00%,0.00%,,0.00%,,,,,,
2617,90,0,kg,- Other,0.00%,0.00%,,0.00%,,,,,,
2618,0,0,tonne,Granulated slag (slag sand) from the manufacture of iron or steel.,0.00%,0.00%,,0.00%,,,,,,
2619,0,0,kg,"Slag, dross (other than granulated slag), scalings and other waste from the manufacture of iron or steel.",0.00%,0.00%,,0.00%,,,,,,
2620,11,0,kg,- - Hard zinc spelter,0.00%,5.00%,,5.00%,,,,,,
2620,19,0,kg,- - Other,0.00%,5.00%,,5.00%,,,,,,
2620,21,0,kg,- - Leaded gasoline sludges and leaded anti-knock compound sludges,0.00%,5.00%,,5.00%,,,,,,
2620,29,0,kg,- - Other,0.00%,5.00%,,5.00%,,,,,,
2620,30,0,kg,- Containing mainly copper,0.00%,5.00%,,5.00%,,,,,,
2620,40,0,kg,- Containing mainly aluminium,0.00%,5.00%,,5.00%,,,,,,
2620,60,0,kg,"- Containing arsenic, mercury, thallium or their mixtures, of a kind used for the extraction of arsenic or those metals or for the manufacture of their chemical compounds",0.00%,5.00%,,5.00%,,,,,,
2620,91,0,kg,"- - Containing antimony, beryllium, cadmium, chromium or their mixtures",0.00%,5.00%,,5.00%,,,,,,
2620,99,,,- - Other :,,,,,,,,,,
2620,99,1000,kg,- - - Slag and hardhead of tin,0.00%,0.00%,,5.00%,,,,,,
2620,99,9000,kg,- - - Other,0.00%,5.00%,,5.00%,,,,,,
2621,10,0,kg,- Ash and residues from the incineration of municipal waste,0.00%,5.00%,,5.00%,,,,,,
2621,90,,,- Other :,,,,,,,,,,
2621,90,1000,kg,- - Crude potassium salts obtained in the sugar industry from residues of beet molasses,0.00%,0.00%,,5.00%,,,,,,
2621,90,9000,kg,- - Other,0.00%,5.00%,,5.00%,,,,,,
2701,11,0,kg,- - Anthracite,0.00%,0.00%,,5.00%,,,,,,
2701,12,,,- - Bituminous coal :,,,,,,,,,,
2701,12,1000,kg,- - - Coking coal,0.00%,0.00%,,5.00%,,,,,,
2701,12,9000,kg,- - - Other,0.00%,0.00%,,5.00%,,,,,,
2701,19,0,kg,- - Other coal,0.00%,0.00%,,5.00%,,,,,,
2701,20,0,kg,"- Briquettes, ovoids and similar solid fuels manufactured from coal",0.00%,0.00%,,5.00%,,,,,,
2702,10,0,kg,"- Lignite, whether or not pulverised, but not agglomerated",0.00%,0.00%,,5.00%,,,,,,
2702,20,0,kg,- Agglomerated lignite,0.00%,0.00%,,5.00%,,,,,,
2703,0,,,"Peat (including peat litter), whether or not agglomerated.",,,,,,,,,,
2703,0,1000,kg,"- Peat, whether or not compressed into bales, but not agglomerated",0.00%,0.00%,,5.00%,,,,,,
2703,0,2000,kg,- Agglomerated peat,0.00%,0.00%,,5.00%,,,,,,
2704,0,,,"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon.",,,,,,,,,,
2704,0,1000,kg,- Coke and semi-coke of coal,0.00%,0.00%,,5.00%,,,,,,
2704,0,2000,kg,- Coke and semi-coke of lignite or of peat,0.00%,0.00%,,5.00%,,,,,,
2704,0,3000,kg,- Retort carbon,0.00%,0.00%,,5.00%,,,,,,
2705,0,0,kg,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons.",0.00%,0.00%,,5.00%,,,,,,
2706,0,0,kg,"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars.",0.00%,0.00%,,5.00%,,,,,,
2707,10,0,kg,- Benzol (benzene),0.00%,0.00%,,RM0.30 per litre,,,,,,
2707,20,0,kg,- Toluol (toluene),0.00%,0.00%,,5.00%,,,,,,
2707,30,0,kg,- Xylol (xylenes),0.00%,0.00%,,5.00%,,,,,,
2707,40,0,kg,- Naphthalene,0.00%,0.00%,,5.00%,,,,,,
2707,50,0,kg,- Other aromatic hydrocarbon mixtures of which 65 % or more by volume (including losses) distils at 250 Ã‚Â°C by the ISO 3405 method (equivalent to the ASTM D 86 method),0.00%,0.00%,,5.00%,,,,,,
2707,91,0,kg,- - Creosote oils,0.00%,0.00%,,5.00%,,,,,,
2707,99,,,- - Other :,,,,,,,,,,
2707,99,1000,kg,- - - Carbon black feedstock,0.00%,0.00%,,5.00%,,,,,,
2707,99,9000,kg,- - - Other,0.00%,0.00%,,5.00%,,,,,,
2708,10,0,kg,- Pitch,0.00%,0.00%,,5.00%,,,,,,
2708,20,0,kg,- Pitch coke,0.00%,0.00%,,5.00%,,,,,,
2709,0,,,"Petroleum oils and oils obtained from bituminous minerals, crude.",,,,,,,,,,
2709,0,1000,kg,- Crude petroleum oils,0.00%,10.00%,,0.00%,,,,,,
2709,0,2000,kg,- Condensates,5.00%,10.00%,,0.00%,,,,,,
2709,0,9000,kg,- Other,5.00%,10.00%,,0.00%,,,,,,
2710,12,,,- - Light oils and preparations :,,,,,,,,,,
2710,12,1100,kg,- - - - Of RON 97 and above,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,1200,kg,- - - - Of RON 90 and above but below RON 97,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,1300,kg,- - - - Of other RON,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,2100,kg,- - - - - Unblended,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,2200,kg,- - - - - Blended with ethanol,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,2300,kg,- - - - - Other,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,2400,kg,- - - - - Unblended,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,2500,kg,- - - - - Blended with ethanol,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,2600,kg,- - - - - Other,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,2700,kg,- - - - - Unblended,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,2800,kg,- - - - - Blended with ethanol,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,2900,kg,- - - - - Other,0.00%,0.00%,,RM0.60 per litre,,,,,,
2710,12,3100,kg,- - - - 100 octane and above,0.00%,0.00%,,0.00%,,,,,,
2710,12,3900,kg,- - - - Other,0.00%,0.00%,,RM0.30 per litre,,,,,,
2710,12,4000,kg,- - - Tetrapropylene,0.00%,0.00%,,RM0.01 per litre,,,,,,
2710,12,5000,kg,- - - White spirit,0.00%,0.00%,,RM0.01 per litre,,,,,,
2710,12,6000,kg,"""- - - Low aromatic solvents containing by weight less than 1 % aromatic content """,0.00%,0.00%,,RM0.01 per litre,,,,,,
2710,12,7000,kg,- - - Other solvent spirits,0.00%,0.00%,,RM0.01 per litre,,,,,,
2710,12,8000,kg,"- - - Naphtha, reformates and other preparations of a kind used for blending into motor spirits",0.00%,0.00%,,5.00%,,,,,,
2710,12,9100,kg,"""- - - - Alpha olefins """,0.00%,0.00%,,RM0.01 per litre,,,,,,
2710,12,9200,kg,"- - - - Other, petroleum spirit, having a flash point of less than 23 oC",0.00%,0.00%,,RM0.30 per litre,,,,,,
2710,12,9900,kg,- - - - Other,0.00%,0.00%,,RM0.01 per litre,,,,,,
2710,19,,,- - Other :,,,,,,,,,,
2710,19,2000,kg,- - - Topped crudes,0.00%,0.00%,,5.00%,,,,,,
2710,19,3000,kg,- - - Carbon black feedstock,0.00%,0.00%,,5.00%,,,,,,
2710,19,4100,kg,- - - - Lubricating oil feedstock,0.00%,0.00%,,5.00%,,,,,,
2710,19,4200,kg,- - - - Lubricating oils for aircraft engines,0.00%,0.00%,,5.00%,,,,,,
2710,19,4400,kg,- - - - Lubricating greases,0.00%,0.00%,,5.00%,,,,,,
2710,19,4500,kg,- - - - Lubricating oils for textile,0.00%,0.00%,,5.00%,,,,,,
2710,19,4600,kg,- - - - Other lubricating oils,0.00%,0.00%,,5.00%,,,,,,
2710,19,5000,kg,- - - Hydraulic brake fluid,0.00%,0.00%,,5.00%,,,,,,
2710,19,6000,kg,- - - Transformer and circuit breakers oils,0.00%,0.00%,,0.00%,,,,,,
2710,19,7100,kg,- - - - Automotive diesel fuel,0.00%,0.00%,,RM0.40 per litre,,,,,,
